timestamp,IP,fullLog,alertID,alertName,rule_firedtimes,affectedLogAtomValues,generalAlertType,CPU_NewAvg,CPU_NewN,CPU_NewVar,CPU_OldAvg,CPU_OldN,CPU_OldVar,CPU_Range,DNS_expected_frequency,DNS_expected_frequencyRange,DNS_frequency
2022-01-24 03:58:07,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:07 +0000] ""HEAD /wp-content/themes/PureType/scripts/timthumb.phpthumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:07,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:07 +0000] ""HEAD /wp-content/themes/PureType/scripts/timthumb.phptimthumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:07,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:07 +0000] ""HEAD /wp-content/themes/PureType/timthumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:07,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:07 +0000] ""HEAD /wp-content/themes/PureType/tools/timthumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:07,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:07 +0000] ""HEAD /wp-content/themes/PureType/scripts/timthumb.php HTTP/1.1"" 404 3166 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:07,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:07 +0000] ""HEAD /wp-content/themes/purevision/custom/thumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:07,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:07 +0000] ""HEAD /wp-content/themes/purevision/framework/includes/thumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:07,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:07 +0000] ""HEAD /wp-content/themes/purevision/framework/thumb/thumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:07,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:07 +0000] ""HEAD /wp-content/themes/purevision/framework/includes/timthumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:07,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:07 +0000] ""HEAD /wp-content/themes/purevision/custom/timthumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:07,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:07 +0000] ""HEAD /wp-content/themes/purevision/framework/thumb/timthumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:07,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:07 +0000] ""HEAD /wp-content/themes/purevision/functions/scripts/timthumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:07,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:07 +0000] ""HEAD /wp-content/themes/purevision/functions/scripts/thumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:07,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:07 +0000] ""HEAD /wp-content/themes/purevision/functions/timthumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:07,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:07 +0000] ""HEAD /wp-content/themes/purevision/functions/thumb/thumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:07,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:07 +0000] ""HEAD /wp-content/themes/purevision/functions/thumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:07,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:07 +0000] ""HEAD /wp-content/themes/purevision/images/thumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:07,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:07 +0000] ""HEAD /wp-content/themes/purevision/functions/timthumb/timthumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:07,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:07 +0000] ""HEAD /wp-content/themes/purevision/includes/thumb/thumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:07,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:07 +0000] ""HEAD /wp-content/themes/purevision/includes/thumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:07,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:07 +0000] ""HEAD /wp-content/themes/purevision/images/timthumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:07,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:07 +0000] ""HEAD /wp-content/themes/purevision/includes/timthumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:07,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:07 +0000] ""HEAD /wp-content/themes/purevision/includes/thumb/timthumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:07,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:07 +0000] ""HEAD /wp-content/themes/purevision/includes/timthumb/timthumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:07,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:07 +0000] ""HEAD /wp-content/themes/purevision/js/timthumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:07,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:07 +0000] ""HEAD /wp-content/themes/purevision/js/thumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:07,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:07 +0000] ""HEAD /wp-content/themes/purevision/inc/timthumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:07,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:07 +0000] ""HEAD /wp-content/themes/purevision/inc/thumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:07,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:07 +0000] ""HEAD /wp-content/themes/purevision/layouts/thumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:07,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:07 +0000] ""HEAD /wp-content/themes/purevision/library/functions/thumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:07,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:07 +0000] ""HEAD /wp-content/themes/purevision/lib/custom/timthumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:07,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:07 +0000] ""HEAD /wp-content/themes/purevision/lib/custom/thumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:07,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:07 +0000] ""HEAD /wp-content/themes/purevision/layouts/timthumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:07,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:07 +0000] ""HEAD /wp-content/themes/purevision/library/functions/timthumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:07,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:07 +0000] ""HEAD /wp-content/themes/purevision/library/thumb/thumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:07,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:07 +0000] ""HEAD /wp-content/themes/purevision/library/thumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:07,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:07 +0000] ""HEAD /wp-content/themes/purevision/library/resource/timthumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:07,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:07 +0000] ""HEAD /wp-content/themes/purevision/library/resource/thumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:07,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:07 +0000] ""HEAD /wp-content/themes/purevision/library/thumb/timthumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:07,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:07 +0000] ""HEAD /wp-content/themes/purevision/lib/script/thumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:07,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:07 +0000] ""HEAD /wp-content/themes/purevision/library/timthumb/timthumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:07,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:07 +0000] ""HEAD /wp-content/themes/purevision/library/timthumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:07,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:07 +0000] ""HEAD /wp-content/themes/purevision/lib/script/timthumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:07,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:07 +0000] ""HEAD /wp-content/themes/purevision/lib/thumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:07,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:07 +0000] ""HEAD /wp-content/themes/purevision/lib/timthumb/timthumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:07,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:07 +0000] ""HEAD /wp-content/themes/purevision/lib/timthumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:07,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:07 +0000] ""HEAD /wp-content/themes/purevision/lib/thumb/timthumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:07,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:07 +0000] ""HEAD /wp-content/themes/purevision/lib/thumb/thumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:07,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:07 +0000] ""HEAD /wp-content/themes/purevision/modules/thumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:07,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:07 +0000] ""HEAD /wp-content/themes/purevision/options/thumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:07,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:07 +0000] ""HEAD /wp-content/themes/purevision/modules/timthumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:07,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:07 +0000] ""HEAD /wp-content/themes/purevision/scripts/thumb/thumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:07,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:07 +0000] ""HEAD /wp-content/themes/purevision/scripts/thumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:07,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:07 +0000] ""HEAD /wp-content/themes/purevision/options/timthumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:07,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:07 +0000] ""HEAD /wp-content/themes/purevision/scripts/timthumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:07,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:07 +0000] ""HEAD /wp-content/themes/purevision/scripts/thumb/timthumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:07,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:07 +0000] ""HEAD /wp-content/themes/purevision/thumb/thumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:07,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:07 +0000] ""HEAD /wp-content/themes/purevision//thumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:07,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:07 +0000] ""HEAD /wp-content/themes/purevision/scripts/timthumb/timthumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:07,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:07 +0000] ""HEAD /wp-content/themes/purevision//timthumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:07,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:07 +0000] ""HEAD /wp-content/themes/purevision/thumb/timthumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:07,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:07 +0000] ""HEAD /wp-content/themes/purevision/tools/thumb/thumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:07,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:07 +0000] ""HEAD /wp-content/themes/purevision/tools/thumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:07,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:07 +0000] ""HEAD /wp-content/themes/purevision/timthumb/timthumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:07,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:07 +0000] ""HEAD /wp-content/themes/purevision/tools/timthumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:07,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:07 +0000] ""HEAD /wp-content/themes/purevision/tools/thumb/timthumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
